Walking,0.459,2.758,7.968,8.444303807,12.00158506,81940
Walking,-0.306,3.83,9.194,9.964545915,12.02087131,82141
Walking,-0.459,4.137,11.032,11.79111834,12.04025351,82343
Walking,-2.451,2.451,10.879,11.41785649,12.053111,82477
Walking,-0.459,3.371,7.968,8.663910599,12.07239725,82678
Walking,0.306,3.677,9.04,9.763993223,12.0916835,82879
Walking,0.612,4.443,10.726,11.62591352,12.10463695,83014
Walking,0,2.451,9.194,9.515095413,12.1239232,83215
Walking,0,3.064,7.814,8.393252851,12.14320945,83416
Walking,0.153,3.677,8.887,9.618862028,12.1561629,83551
Walking,0,3.984,10.113,10.86945351,12.17544915,83752
Walking,-0.766,3.83,7.202,8.192951746,12.19473539,83953
Walking,-0.459,3.677,8.274,9.065874826,12.20759289,84087
Walking,-0.919,5.516,8.274,9.986485313,12.22697509,84289
Walking,-0.919,3.677,11.645,12.24626134,12.24626134,84490
Walking,-1.072,3.677,8.734,9.536889981,12.3575456,84624
Walking,0.153,3.524,8.274,8.994501766,12.52530246,84826
Walking,-0.306,3.984,9.347,10.16524954,12.69222884,85027
Walking,-0.919,3.524,9.5,10.17414064,12.8035131,85161
Walking,-0.306,3.677,7.661,8.503227967,12.97043948,85362
Walking,-0.153,3.83,8.427,9.257787777,13.13819635,85564
Walking,0,3.371,12.871,13.30512273,13.30512273,85765
Walking,0.612,1.992,8.887,9.128054173,13.28221839,85899
Walking,0.306,2.298,8.121,8.445418196,13.24769094,86101
Walking,0.459,3.217,8.427,9.031837946,13.21333442,86302
Walking,-0.153,4.29,10.879,11.69530467,13.19043008,86436
Walking,-0.153,2.298,7.814,8.146337105,13.15590263,86638
Walking,-0.766,3.064,7.968,8.571106977,13.12154611,86839
Walking,-0.612,4.29,8.887,9.887234991,13.09864177,86973
Walking,-1.532,4.75,9.653,10.86691896,13.06428525,87174
Walking,-0.612,3.524,7.661,8.454823434,13.02975781,87376
Walking,0,3.524,6.742,7.607439927,13.00685346,87510
Walking,-0.919,4.29,10.266,11.16420259,12.97249694,87711
Walking,-1.532,1.685,12.258,12.46775137,12.9379695,87913
Walking,-1.225,2.911,8.734,9.287481303,12.91506515,88047
Walking,0.306,3.677,7.814,8.641328697,12.88070864,88248
Walking,-0.306,4.29,12.105,12.84635212,12.84635212,88449
Walking,-1.072,2.758,7.508,8.070056302,12.78141394,88651
Walking,-0.153,2.604,6.129,6.660996155,12.73833614,88785
Walking,-1.532,2.911,9.347,9.908953277,12.67371943,88986
Walking,-1.992,2.451,10.879,11.32819976,12.60878126,89188
Walking,-0.459,2.451,7.355,7.76621568,12.56570345,89322
Walking,-1.532,3.371,7.814,8.64692224,12.50108675,89523
Walking,-1.992,5.056,11.186,12.43614857,12.43614857,89725
Walking,-0.153,2.298,8.887,9.180576337,12.39268098,89859
Walking,-0.766,2.758,7.355,7.8923599,12.32747959,90060
Walking,-1.838,3.064,9.347,10.00663537,12.2622782,90261
Walking,-1.838,2.911,11.186,11.70379254,12.21848622,90396
Walking,-1.838,3.064,7.968,8.732431704,12.15328483,90597
Walking,-0.153,4.137,7.968,8.979264851,12.08808344,90798
Walking,-1.072,5.056,10.879,12.04429146,12.04429146,90933
